SampleID	Mouth	Nasal	Skin	Stool	Unknown
VX96PJA550NT	0.000695905486324	0.00503317688947	0.0425797054539	6.47353940768e-05	0.951626476776
53AT9CK4PLJOV	0.000433452320245	0.101045385008	0.432674655788	5.09943906171e-05	0.465795512494
13Y52GS1YV9OO	0.000426338228328	0.00149218379915	0.537494078636	0.0013737565135	0.459213642823
6INS0WX2M6DLD	0.0248646397334	0.0164931278634	0.587192836318	0.000333194502291	0.371116201583
67KJHX55TUKRJ	0.000319602272727	0.00184659090909	0.675284090909	0.0	0.322549715909
5RS7EX0D50PSG	0.000110497237569	0.00217311233886	0.509281767956	0.00731123388582	0.481123388582
418DERBNI6FH	0.000330715171558	0.00116439299986	0.0135799917321	0.000241146479261	0.984683753617
66SU9FMYUYLIB	0.000119572528212	0.000657648905163	0.445355354607	0.000179358792318	0.553688065167
1N2QYR917D5AH	0.000186687266641	0.000547186816016	0.14370413287	0.000199562250547	0.855362430797
45ZLDT7J17Y30	nan	nan	nan	nan	nan
275HVJG1KR521	0.00796931600256	0.00302578308119	0.483549968038	0.0376518218623	0.467803111017
2LPRORYGO4R6V	1.51802656546e-05	0.000956356736243	0.0301935483871	0.00011385199241	0.968721062619
71LW6OKD7EAWX	0.000140311491511	0.0012628034236	0.0998316262102	0.000463027921987	0.898302230952
T9ZULBH0VQ0Z	0.000117462803446	0.000293657008614	0.00289741581833	0.000137039937353	0.996554424432
6BE9DJOWUWU7O	8.43739453256e-05	0.0011137360783	0.222831589605	0.000303746203172	0.775666554168
6VLX5I5NU7IXT	0.00107575895706	0.00159540523293	0.643121524296	0.000246148235938	0.353961163278
EUVQG7RR6S1M	5.50547106187e-05	0.00547794370656	0.100543665267	0.000708829399216	0.893214506916
2PMWZXHKMZJ6I	0.000332811276429	0.0157008613939	0.00156617071261	0.000293657008614	0.982106499608
2OMPPRULPRZSQ	0.00141818181818	0.00403636363636	0.442436363637	0.00138181818182	0.550727272727
4YQ895DAH7N69	1.29971406291e-05	0.00100077982844	0.272277099038	1.29971406291e-05	0.726696126852
3NEZNTBM8Z0LX	0.000126823081801	0.000824350031706	0.218642993025	0.00123652504756	0.779169308814
5S6K1TQ5L1POF	0.00165611300536	0.00029225523624	0.0115440818315	0.000779347296639	0.985728202631
77FOPQZS1Y1DB	0.00115115115115	0.0009009009009	0.433883883884	0.00182682682683	0.562237237237
5GU50ZQQLYPB0	4.83792936624e-05	0.00104015481374	0.0853410740203	0.000241896468312	0.913328495404
2NS3KIDHVXH32	0.0002156101768	0.0143165157396	0.0795745292511	0.000445594365387	0.905447750467
4WA50HYLD6ADY	0.000209863588667	0.000577124868836	0.171248688353	0.000236096537251	0.827728226653
4P0FAWWDK0WO	3.1017369727e-05	0.000899503722084	0.523650744417	0.000255893300248	0.475162841191
1WXUZXVR8D3EX	0.000235201881615	0.00105840846727	0.156539918986	1.30667712008e-05	0.842153403894
50ZQBKOQKPYRQ	2.43575691146e-05	0.00461575934722	0.783375959079	2.43575691146e-05	0.211959566435
3NJ5URZTGKGAC	0.000272809942407	0.000394058805699	0.566050318278	0.000666868748106	0.432615944225
72YFSLM19L8CD	0.00145709660011	0.0388559093362	0.490043173233	0.00350782514841	0.466135995683
2U5C7JELUB9PR	0.000242836328315	0.303351141331	0.398591549296	0.000275214505423	0.29753925854
JIT384O47KJB	0.0	0.000587343690792	0.716540356196	0.0	0.282872300114
56EXDT9DRGQ59	0.00026208026208	0.225831285831	0.502719082719	0.0001638001638	0.271023751024
2BSQS5A7PCA4P	0.0	0.0023937007874	0.121165354331	0.000220472440945	0.876220472441
16ZR1HPNJ5K7H	0.00036866359447	0.000614439324116	0.154777265745	0.0	0.844239631336
4C9EI35Z6BKBG	0.00211492418196	0.00159616919393	0.0556664006385	0.00235434956105	0.938268156425
6TYV3JKTN5ROR	0.0002431002431	0.00143000143	0.267596167596	0.0002574002574	0.730473330474
67ARQ37J3B083	0.000112994350282	0.000207156308851	0.00139359698682	0.00126177024482	0.997024482109
207TMF2PWG1RZ	0.0	0.0	0.4	0.0	0.6
DX6LQCGBK4LF	0.000193376843123	0.0371041817742	0.205922165821	9.66884215616e-05	0.75668358714
5N2D9X58PP27S	7.44601638124e-05	0.000707371556218	0.00186150409531	0.000335070737156	0.997021593448
6A5VYLBG0BCGN	0.0149122807017	0.0964912280701	0.668421052631	0.00921052631578	0.210964912281
5V5614FJH7U6D	4.47627573858e-05	0.0058818263205	0.315299910474	0.00053715308863	0.678236347359
4OM9Q80N5VR4A	0.000463134494257	0.0101889588737	0.116654316413	0.00153760652093	0.871155983698
FM5J4YTGEES7	0.00188232411906	0.000396063860193	0.076162672002	0.00035931566698	0.921199624352
3XSA2SR6LL0HS	0.000464312709211	0.00338516358924	0.0731508476407	0.000118777669798	0.922880898391
4R675QLYL39YY	0.00154489861603	0.00228516253621	0.222755069198	0.000450595429675	0.772964274219
2829TE6YFNTR2	5.32575892065e-05	0.000541452156933	0.144691993609	3.55050594709e-05	0.854677791585
1JR7TOIE20DXX	0.01	0.05	0.31	0.04	0.59
3731T3SQX6EOT	0.000310318076028	0.0189681923972	0.0796224463408	0.000245668476855	0.900853374709
5YU7LYXKFJLDE	0.000207720270036	0.000380820495067	0.0106543188506	0.000233685303791	0.98852345508
7IIRHRW0FNHKO	7.9250720461e-05	0.00147694524496	0.0284221902017	0.803904899136	0.166116714697
U4P2T1VNVVB2	0.00056799740344	0.0118305744888	0.746738072055	0.000308341447582	0.240555014606
1Y1NJTH2DH5TF	1.23773865148e-05	0.0039236315252	0.235371476313	1.54717331436e-05	0.760677043042
7LID2FF7TEIEF	0.00167257982768	0.00285521202906	0.0510390268627	0.000337894914681	0.944095286366
2VN4Y94K3FY79	0.000214247455811	0.000495447241564	0.300388323514	4.01713979646e-05	0.698861810391
3LX3E68SR3LD3	0.000334349493559	0.000236011407218	0.0141311830072	0.00021634378995	0.985082112302
5BHCOHO6JJQYH	1.6443311683e-05	0.00038641782455	0.0135328455151	1.6443311683e-05	0.986047850037
29JTMYOMLIV6X	2.25073148774e-05	0.000630204816565	0.230429889714	3.00097531698e-05	0.768887388401
2FRK4TPVE7LV6	nan	nan	nan	nan	nan
76YTXEIC4C5JR	1.41103428813e-05	0.00165091011712	0.0969239452519	0.000409199943559	0.901001834345
569F8N9ILRO6T	0.00338266384778	0.0126849894292	0.030021141649	0.0	0.953911205074
53K5I5NBAZ3UX	0.00077499354172	0.00601911650736	0.126943942134	0.000103332472229	0.866158615345
3UHX4YGIZPISS	5.5465483403e-05	0.000635719771312	0.61805188156	0.0235344312655	0.35772250192
3H664W6ZLGAPA	0.00275709953129	0.000303280948442	0.0449682933554	0.000330851943755	0.951640474221
2AALLCZ4477U8	0.00064427059365	0.000862862402209	0.015232397607	0.000356649792913	0.982903819604
3IVHF5B76TAUA	1.61956433719e-05	0.000340108510811	0.0801360434043	2.42934650579e-05	0.919483358977
387FMZ46M2U36	0.00301075268817	0.000860215053762	0.198709677419	0.0	0.797419354839
655FUMKA7E4B1	1.23092072871e-05	0.000160019694732	0.0215780403742	1.23092072871e-05	0.978237321517
OO2W6SYUE78C	4.0338846309e-05	0.00707946752723	0.141125453812	0.000605082694635	0.85114965712
48C96XMV7GSBT	0.000471482889734	0.000593155893537	0.230615969582	0.000167300380228	0.768152091255
KG0B93FQ064	0.000148651518369	0.000913145041409	0.460097685284	0.000637077935867	0.538203440221
4RG4BSF065QSP	0.00145726664041	0.00372193777077	0.14281213076	0.000236313509256	0.851772351319
2303CMX4VCS4Q	0.000157931102556	0.0102655216662	0.258454249334	0.000681077879775	0.730441220018
2OXOMXXOKW1O	0.0197064734182	0.000414103891359	0.00334936970952	4.87181048657e-05	0.976481334876
34JPQT0UX8WOR	0.000502176096419	0.00780046869769	0.434616672246	0.00713090056913	0.54994978239
77BUIVT5QRVAY	0.0	0.000207223208999	0.0046477205447	0.000769686204854	0.994375370042
3YJNB6RSO1Q4Y	0.00126705653021	0.00102339181286	0.18469785575	0.00779727095517	0.805214424951
1QSZ3L7B99MH8	0.0	0.1	0.4	0.0	0.5
7M0MZ5KXDRAX6	3.12695434647e-05	0.00187617260788	0.714227642276	0.0	0.283864915572
28VJU05SKFEH7	3.95335046452e-05	0.00366673255584	0.0299960466495	0.0483692429334	0.917928444357
32U5G6L2D4LND	4.80620687288e-05	0.068735624292	0.088883930104	3.08970441828e-05	0.842301486491
3MLPJZ9H8PS11	0.00066291683407	0.000783447167537	0.00245078344717	0.00016070711129	0.99594214544
1NGUOIQJK4I4T	0.0	0.0	0.0833333333333	0.0	0.916666666667
CYN9VIQ8VH3Q	8.25252733648e-05	0.000577676913554	0.239116979575	0.000845884051991	0.759376934186
1M0YT9248SCL1	0.00504132231405	0.00136363636364	0.0405785123967	0.0	0.953016528926
3IXQNFUKL4JQ8	0.000112208258528	0.000987432675045	0.125246858169	0.000213195691203	0.873440305206
5CSNOOKG5EH5Q	0.00025075225677	0.000819124038783	0.152006018054	0.000417920427951	0.846506185222
RMUCXH2GKVVC	0.000492670762119	0.0107840155708	0.080001216471	0.160154491819	0.748567605377
23TV7JCJ6NMY5	0.000548306496391	0.00558717379234	0.011771238201	4.85841199333e-05	0.98204469739
4C625IFX1OOCD	0.000729718128488	0.00071540992989	0.0430032908857	0.0667978251538	0.888753755902
3UOIB6JS08JZM	0.00023237800155	0.000968241673122	0.113361735089	0.0	0.885437645236
KVCP56C6EHYR	0.000849256900212	0.0036889596603	0.33864118896	0.000106157112526	0.656714437367
P43HEC04Y30E	0.00118845500849	0.0058856819468	0.291595925297	0.000565930956424	0.700764006791
3G3N7YB8D2KUX	0.000245027385413	0.033035456904	0.738080138368	0.000100893629288	0.228538483713
4DPVALK9HCMIX	0.00051263920806	0.000583348064344	0.0486830475517	0.000229803782924	0.949991161393
65AP2NBV9TJ7U	0.000123772940674	0.000699957319675	0.338685446009	9.8164746052e-05	0.660392658984
5HLU9H8XKUOK8	0.000625880143953	0.00557033328118	0.498059771554	0.000469410107965	0.495274604913
2S0I354M9G018	0.00177545155993	0.000215517241379	0.0444376026273	0.00303776683087	0.950533661741
2JL13B1CC089O	0.0	0.0	0.333333333333	0.0	0.666666666667
4DV4LUF5F9PAH	nan	nan	nan	nan	nan
1MKTI3OGZ0QKP	0.000509770603229	0.00218776550552	0.492757009346	0.00110450297366	0.503440951572
AISYDCB83RD2	0.000733321409407	0.000894294401718	0.404614559113	0.000500804864962	0.593257020211
X3B23R9K1ZT0	0.000344572975634	0.0020428254984	0.587066207236	0.000233817376323	0.410312576914
1PZ3PRF1P80WH	0.0	0.07	0.27	0.0	0.66
2A06L0PICLGX7	0.000390726751758	0.000130242250586	0.00552227142485	0.000130242250586	0.993826517322
43N8T3MKZM0LQ	0.000174784432533	0.000821486832906	0.105686320205	0.00015730598928	0.89316010254
40TE7J87ZC0XB	2.27453656318e-05	3.03271541757e-05	0.000701315440312	1.51635770878e-05	0.999230448463
B801F2UPEUOP	6.28309846514e-05	0.00210932591329	0.0342967417647	0.0	0.963531101337
26QT8J8O8AVK0	0.000237404378792	0.000606700079135	0.10152993933	2.63782643102e-05	0.897599577948
1KMNQ3UC3BSI6	0.000105864916367	0.00670124920601	0.0298009739572	0.0	0.96339191192
3GMEVQU78GZM7	5.3101104503e-05	0.000961129991504	0.625276125743	0.000217714528462	0.373491928632
3X90NXUYF4ZHZ	nan	nan	nan	nan	nan
6EEJB57JLLULP	5.02083647136e-06	9.03750564844e-05	0.00129537580961	4.51875282422e-05	0.998564040769
J3S3DFGB8L32	0.000678167757288	0.00183224271267	0.126603212374	0.223378941107	0.64750743605
491P74LOS1IP3	0.0	0.9	0.1	0.0	0.0
3KXKGYL96U1JL	0.044300378174	0.0870880605078	0.239330091842	0.00162074554295	0.627660723933
3PTZS6JMMOQB3	0.00014684287812	0.00835874844686	0.441172483904	0.000271094544222	0.550050830227
541U1NZLG1VJ2	0.000541173029106	0.000153576129882	0.022648822583	0.000138949831798	0.976517478426
6V65E7RLRFMCN	0.000330200660401	0.000194733722801	0.0325543984421	1.69333672001e-05	0.966903733808
7IPLL57JJG5T5	0.000178173719376	0.00202672605791	0.150512249443	4.4543429844e-05	0.84723830735
5943Y4IZDM01Z	0.00308550185874	0.00557620817844	0.234498141264	0.000223048327138	0.756617100372
12T9HJ3CYX81S	0.000151515151515	0.0384848484849	0.188409090909	0.000151515151515	0.772803030303
46GCN8C3Q3358	7.38934456514e-06	0.000295573782606	0.00427843050321	0.00028818443804	0.995130421932
4BKAL7S1DNREZ	0.000126525079078	0.000352462720289	0.41860822413	0.383235427022	0.197677361048
6NMPKSQEF3M57	0.000248138957816	0.00241371531694	0.40832393413	2.25580870742e-05	0.588991653508
3CMIES7UTA0SL	0.000238632191745	0.000259610845964	0.0420569570462	4.98243037709e-05	0.957394975612
395DOU7S4Z4L0	1.81323662738e-05	0.000358114233907	0.0628422484134	0.000176790571169	0.936604714415
LBM49UCOQCXP	0.000143226109416	0.000133834233388	0.0148015966189	4.69593801362e-06	0.9849166471
5WXHB3RYQP0C8	0.000566893424036	0.00209750566893	0.516468253968	0.000283446712018	0.480583900227
6UQQ2ZYP0O3KG	0.000195886385896	0.00159973881815	0.263140711721	3.26477309827e-05	0.735031015345
59HA11SIQ29Y8	5.73394495413e-05	0.0022744648318	0.00896406727829	0.000363149847095	0.988340978593
4BV1V6G6QAKFH	0.000141808989457	0.000625809236081	0.152993402799	5.85732782539e-05	0.846180405697
1D4MXUE3I9156	0.00161116186363	0.00146997757661	0.0143675774437	9.13545386596e-05	0.982459928577
Z6DP9V51NMU4	0.000161662817552	0.00549653579676	0.333525789068	0.00441108545035	0.656404926867
3WOC1H75QGDY8	0.0	0.05	0.55	0.05	0.35
5SZHSTAG4S8B3	0.0104204913017	0.00014861438937	0.0344523122651	5.24521374246e-05	0.954926129906
BE3DCPJJELS9	9.89046312093e-06	0.000462379150904	0.57382488935	0.000145884331034	0.425556956704
53OBLW87N2VOL	0.00130090497738	0.00316742081448	0.0334276018099	0.00101809954751	0.961085972851
WYJODG8O5UZH	0.0	0.0636363636364	0.618181818182	0.0636363636364	0.254545454545
4DNYF5IQJK3L7	0.000631170092248	0.0123968279657	0.634940928953	0.00318821815828	0.348842854831
6OOHTJ0M962PE	0.000680464984406	0.00343067762971	0.563311596258	0.000226821661469	0.432350439467
2H3CZB2P6LM5P	0.240326181924	0.00058246772158	0.504601495	0.000116493544316	0.25437336181
3V6FV27N42MK5	0.0011786038078	0.00480507706256	0.0123300090662	0.00090661831369	0.98077969175
6H3YVTSQ6IFET	0.000191975427145	0.000460741025149	0.1499328086	5.75926281435e-05	0.849356882319
4CMBNV78FI762	0.00717539863326	0.000220197418375	0.0917539863326	0.000561883067578	0.900288534548
1WA319THDSWSH	4.15483692265e-05	2.07741846133e-05	0.00065784917942	0.000394709507652	0.998885118759
328MT15GSDBRM	9.37793060331e-05	0.000416796915703	0.830071897468	2.08398457852e-05	0.169396686465
4OMIND8X95E5X	0.0	0.000189189189189	0.0389189189189	4.05405405405e-05	0.960851351351
6BAO3TQKN0B6Y	7.24795245343e-05	0.00152931796768	0.0237225483801	0.000166702906429	0.974508951221
1WVY4HU8AKKH7	3.35795836132e-05	0.000362179794685	0.196469346637	2.39854168665e-06	0.803132495443
2JQABBSXEFN6H	0.000439238653001	0.000695461200586	0.0306734992679	7.32064421668e-05	0.968118594436
2BJEG43Q8H23W	0.00029471882873	0.000579930598469	0.21083804725	2.85211769739e-05	0.788258782146
3E1OQF6CQCSW	0.000798791018997	0.00518134715026	0.118501727116	0.000129533678756	0.875388601036
7CUMUUC55F5P7	0.00031175059952	0.000479616306954	0.0383213429256	7.19424460431e-05	0.960815347722
3YSKVVR0RJAMW	0.000366556117996	0.00769767847792	0.610176296038	0.00106475824751	0.380694711119
1LQ7G2AO0NVPS	0.0	0.0333333333334	0.508333333334	0.0	0.458333333333
5OJX6PQ7R1RIE	0.0018276050191	0.00150027277687	0.332869612657	0.000791052918713	0.663011456629
737A748NOFIF5	0.000559462915601	0.00250959079284	0.177141943734	7.99232736575e-05	0.819709079284
6RQS5HXN6ECSH	6.62646610564e-05	0.00232588960308	0.565966470082	0.000351202703598	0.431290172951
12387CEEUK4ON	8.3520154732e-05	0.00312541210603	0.106074992307	0.000197810892786	0.890518264539
5G7J6C15FE4HD	0.000112468687695	0.00177905015081	0.0796687285926	0.000122693113849	0.918317059455
7GROQALOR0US9	0.000227734851566	0.000723871492477	0.00372509150061	0.036722244815	0.95860105734
3GAHBBMRGV93E	0.000119293267991	0.000157982976528	0.130893732267	1.93448542688e-05	0.868809646634
5NEAUCCOHASQL	6.65723558292e-05	0.000349504868104	0.549055504702	3.32861779146e-05	0.450495131896
4SHEQ88NTOX9M	0.000327882813831	0.00140947027764	0.0311403508772	7.23897121445e-05	0.967049906319
3Q2HX2RPGHYAE	0.000230282095567	0.000676453655728	0.067559009787	4.31778929187e-05	0.931491076569
3FBCPH2WUE8LU	0.000450958286359	0.00287485907554	0.00364524614807	0.0107666290868	0.982262307403
7ADYC77BHLFX1	0.00147358332335	0.00045525338445	0.0349946088415	7.18821133343e-05	0.963004672337
HEK8TKT34NUN	0.000183719615602	0.000635952515546	0.586772187677	0.00148388920294	0.410924250989
NG01HB3U66Z	0.000192585459798	0.00385170919595	0.519595570534	0.000264805007222	0.476095329803
2FBJJM6U3NQ34	0.00132083510865	0.000703025138475	0.646878994461	0.000287601193012	0.350809544099
6MQOEDOBTZUL3	0.000689154878491	0.00228509249184	0.131084512151	0.00137830975698	0.864562930722
5OYLQHUA80D5O	2.22906703412e-05	9.11891059415e-05	0.039732106671	6.07927372943e-06	0.960148334279
23F1HIC3TM5X	0.00258630383448	0.000472281569774	0.606420780389	0.000371078376251	0.39014955583
12HBX3VX7BHIZ	0.000322997416021	0.0323858742463	0.320822566753	2.1533161068e-05	0.646447028424
5TPA5UR45VOML	0.000625869262865	0.00751043115437	0.751981919332	0.000730180806675	0.239151599444
5BJ45PUAMTDLW	4.72314061067e-05	0.000255605256578	0.726274553385	1.66699080377e-05	0.273405940044
6IWYIR4KSXL4Y	0.000167631819567	0.00885400792441	0.284151173423	0.000838159097835	0.705989027735
5V7KQUXMLJN7D	0.000206048521103	0.00198737121967	0.104287138584	0.000312396144898	0.89320704553
6UAM2363CV4VT	0.0001831022757	0.00166099921528	0.0626602144913	0.000117708605807	0.935377975412
5SNQU9P6F2V41	0.000377833753148	0.0680660509376	0.536593898685	0.000293870696893	0.394668345928
WCJ3PGS1DN5P	0.0143063236355	0.00100985813898	0.681473911998	6.01106035105e-05	0.303149795624
1EHIWLXM0YOIU	0.000287732147528	0.00308658121894	0.602328014648	0.000392362019356	0.393905309966
1ML2F8WR2ADMC	0.0	7.8793336335e-05	0.3507429086	0.000101305718145	0.649076992346
1C3XTEAKEI7O4	0.000331345261763	0.00189971283411	0.249768058317	0.000309255577645	0.74769162801
3FM42NUD2IPH3	0.000109217999126	0.00405198776759	0.0112057667104	0.000163826998689	0.984469200524
1MVBY57N3VKEB	5.42152344808e-05	0.00238547031716	0.186554621849	2.71076172404e-05	0.810978584982
44RMMYY0OIG03	6.66188377575e-05	0.00709234395818	0.469888285334	2.56226299068e-05	0.52292712924
2QJ73HRXBCXS9	0.000181598062954	0.0477742596387	0.000428385174148	9.77835723598e-05	0.951517973552
29C29I5E1IKCJ	0.00158307210031	0.00064263322884	0.0255799373041	0.00012539184953	0.972068965517
4B33SRT0JMLZD	0.000135519718119	0.000406559154357	0.187450874102	2.71039436238e-05	0.811979943082
ZIPXT6JB5D11	0.00157845868152	0.00516867842773	0.436675951718	0.0	0.556576911173
705BV8T7NMHY4	0.000654589739686	0.00424722179936	0.0392144923124	0.00165930887502	0.954224387274
5FQ3JYX5DKZUV	5.9708621925e-05	0.00059708621925	0.42213995701	0.00016718414139	0.577036064008
54YYCD8CRHA6B	0.000424290639088	0.00257226199947	0.188888888889	2.6518164943e-05	0.808088040307
7F2GVQR1IWXJU	0.000407664084794	0.00175295556461	0.228332653893	0.0	0.769506726457
3UJI0B0H12S4G	9.64320154291e-05	0.00168756027001	0.163693346191	0.0	0.834522661524
CP23X79K89W1	9.00200499204e-05	0.000282335611113	0.638405826752	8.59282294694e-05	0.361135889357
67HSFC58901SB	0.0	0.05	0.223214285714	0.0	0.726785714286
5JCHHXOT4BAZ9	2.85795941698e-05	0.00280080022864	0.181308945413	0.000428693912547	0.815432980851
1S4FL82AL4WTJ	0.0134695421869	0.0059402194476	0.397048808172	0.000870223231178	0.582671206962
5Y6J304UY8HNJ	0.000322202694786	0.00518453427065	0.198037492677	0.000234329232572	0.796221441125
29BBLAJUN7B2D	0.0	0.0	0.0	0.0	1.0
6D0H8DBCEWLF8	0.00130615640599	0.00983361064892	0.0987104825293	0.000274542429284	0.889875207987
4MM7608A7VXYS	0.000581606688477	0.00531624863686	0.0740912395493	0.00277171937477	0.917239185751
4WVWO0PRWOV63	0.000556631171346	0.00459825750242	0.148741529526	0.000242013552759	0.845861568248
5QTO6A9XXTQ5I	0.000509683995924	0.0013251783894	0.00846075433232	0.00178389398573	0.987920489297
17QRX18F53JWF	0.000260010400416	0.00267810712428	0.424440977639	0.000520020800832	0.572100884035
3934GJOEQNVP2	0.00216845469071	0.00505021684547	0.0344727231226	2.8532298562e-05	0.958280073043
59WSRYUZU2VN0	0.033210519629	0.00198195909033	0.0537161732944	0.00024139245331	0.910849955533
3YLK6MTBLU92O	6.48845055801e-05	0.00102517518816	0.0740202439657	0.000668310407474	0.924221385933
609LQ68QFU4ON	0.000155755658311	8.59901030259e-05	0.000671696276466	2.92041859333e-05	0.999057353776
45H2N5WU936DD	0.00077704722056	0.00280932456665	0.32432755529	0.00173341303048	0.670352659892
6FGKH0Q1IXY7J	0.00112774645149	0.000719424460432	0.0058331713008	5.8331713008e-05	0.992261326074
1VGB35AS70E4B	3.6753895913e-05	0.0260438106439	0.0230520435166	0.000345486621582	0.950521905322
5PUN04ZNOLSKJ	0.0234916027369	0.112004976156	0.60781671159	6.22019489943e-05	0.256624507568
5G8DDGZK2G4IV	0.000111638291934	0.000362824448786	0.113480323751	0.0	0.886045213508
39T5NIA1ZJB7G	nan	nan	nan	nan	nan
4T7XRHAV93MVA	7.45045447773e-05	0.000447027268663	0.0316842994089	4.96696965182e-06	0.967789201808
4UQBVEU8XIC7E	0.000160307790959	0.00189163193331	0.0752164155178	0.0	0.922731644758
2C0ZZWA0FVV2D	3.4140285537e-05	4.65549348231e-05	0.128929236499	4.96585971447e-05	0.870940409683
SVNAWOZGCDZR	nan	nan	nan	nan	nan
51LQT0KWC0IQR	0.000194280857264	0.00074069576832	0.186709975108	0.000103211705422	0.812251836561
56A5WUV202XGZ	0.0	0.3	0.7	0.0	0.0
1KHEI32R0WDLD	6.47353940768e-05	0.000841560122997	0.400938663214	0.000113286939634	0.598041754329
4037J4NV0G19V	0.000735009671179	0.00471953578336	0.229632495165	0.000696324951643	0.764216634429
2DMH3A7LQ2P50	4.7605446063e-05	0.000314195944016	0.106150623631	2.85632676378e-05	0.893459011711
6E4IPE4XNAAVD	0.000778862269545	0.00455486542443	0.0469880705906	0.0	0.947678201715
6BIFKID42I9W3	0.0	0.000344149459194	0.00993117010815	4.91642084562e-05	0.989675516224
375WBE28VA0KM	6.80503572644e-05	0.00132698196666	0.356515821708	0.00129295678802	0.64079618918
4AW9PEHHFTXQW	0.00769230769231	0.0461538461538	0.553846153846	0.0384615384615	0.353846153846
4GIZ7YD33BCX6	0.000436224044669	0.0160879427674	0.173791659396	0.000506019891816	0.8091781539
21WSJTP31ABYR	2.35626767201e-05	0.000530160226202	0.211304194157	3.53440150801e-05	0.788106738926
2ZDD332U5CFE0	5.10189620476e-05	0.000498852073354	0.538536322667	7.08596695105e-05	0.460842946628
71P50BXK3AG4O	0.000115157621995	0.00416006909457	0.293637541385	0.00145386497769	0.700633366921
24T5ATV3J57KR	0.000212481309515	0.00195954985441	0.0843708192335	0.000306917447077	0.913150232155
4FEOTSB7RO0FE	0.000751782242386	0.00594944912508	0.63749837978	0.0425405055088	0.313259883344
59YT6C9E0M5C2	0.000197661011366	0.00528743205403	0.737308515895	0.00168011859661	0.255526272443
1KCZH79KLIYQ2	0.00028866340098	0.0125437368789	0.373486703989	0.000271168649405	0.613409727082
42L7N84329WZW	0.00336747092519	0.01652490887	0.191945842735	0.00118035063357	0.786981426836
4S6EJ4C8DSH7H	0.00320404721754	0.0449241146712	0.242495784148	0.00279932546374	0.706576728499
136A30E6LCXSZ	0.000374531835206	0.00067772427323	0.577991795969	0.000267522739433	0.420688425183
34BGJ2126PBR3	0.000566134843026	0.00113226968605	0.48131755018	0.00174987133299	0.515234173958
5FA2YRE43142T	0.000201117318436	0.000715083798882	0.189162011173	0.000268156424581	0.809653631285
7H5SG2373S7ML	0.000146103896104	0.00448051948052	0.529415584416	0.000503246753247	0.465454545454
72L69Z2XJVVJJ	0.0	0.0	0.0	0.0	1.0
1SBGAGZZQTYDR	0.000158040300277	0.00173844330304	0.484571315686	0.000118530225207	0.513413670486
